log_id,timestamp,satellite_id,satellite_name,orbit_type,satellite_type,ground_station,operator_id,error_code,error_description,subsystem,severity,link_type,protocol,frequency_mhz,snr_db,bit_error_rate,elevation_angle_deg,event_duration_ms,retry_count,weather_condition,requires_action,resolved,resolution_action,resolution_time_min
WTE-LOG-04919,2024-07-07 17:12:02,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-LONDON-01,L.McGinnis,ERR-TLM-004,Packet sequence counter mismatch,Telemetría,MEDIUM,UHF,CCSDS,338.829,6.67,8.1e-08,11.9,60913894,2.0,Cloudy,True,False,Pending investigation,0
WTE-LOG-04920,2025-03-12 11:26:45,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-LONDON-01,B.Banner,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,UHF,AOS,386.14,18.21,0.00066,88.0,6588874,10.0,Cloudy,True,True,Encryption keys rotated,695
WTE-LOG-04921,2024-09-24 11:40:12,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-SYDNEY-01,R.Drake,ERR-RX-004,Doppler correction error,Receptor,LOW,UHF,AOS,350.359,26.19,2.4e-06,57.0,52008417,15.0,Clear,False,True,Rebooted subsystem — nominal restored,1167
WTE-LOG-04922,2024-05-05 05:01:01,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-01,V.Stone,ERR-PWR-003,Power bus undervoltage,Energía,CRITICAL,VHF,CCSDS,138.672,23.77,0.00076,63.0,36822660,6.0,Clear,True,True,Pending L3 review,279
WTE-LOG-04923,2024-07-23 02:03:12,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SINGAPORE-01,B.Grayson,ERR-RX-004,Doppler correction error,Receptor,LOW,X-Band,TCP/IP-over-CCSDS,8313.878,29.2,0.0007,62.9,6454325,8.0,Rain,False,True,Manual command override applied,328
WTE-LOG-04924,2023-09-22 15:15:33,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-TELAVIV-01,S.Wayne,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,VHF,SpacePacket,172.951,14.02,8.5e-08,45.7,62102621,14.0,Snow,True,False,Pending investigation,0
WTE-LOG-04925,2022-10-31 20:24:28,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SILICON-01,L.Fox.Jr,ERR-TX-001,Signal loss > threshold,Transmisor,CRITICAL,VHF,CCSDS,160.61,20.52,5.7e-05,35.6,55378243,2.0,Fog,True,True,Watchdog timer reset — system recovered,1002
WTE-LOG-04926,2022-01-31 17:51:34,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-GOTHAM-01,D.Pennyworth,ERR-ANT-003,Mechanical gimbal fault,Antena,HIGH,S-Band,DVB-S2,2102.231,13.64,0.00095,34.7,3072244,6.0,Clear,True,False,Pending investigation,0
WTE-LOG-04927,2024-01-31 05:39:21,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TELAVIV-01,L.McGinnis,ERR-CMD-004,Invalid command sequence,Comando,LOW,Optical,AOS,193674.332,20.6,0.0092,30.1,15003667,8.0,Stormy,False,False,Pending investigation,0
WTE-LOG-04928,2024-01-21 04:03:35,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TELAVIV-01,N.Romanov,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Ku-Band,SpacePacket,14197.731,19.06,0.0046,13.6,7004039,14.0,Clear,True,False,Pending investigation,0
WTE-LOG-04929,2024-07-14 20:47:08,WTE-SAT-010    ,Wayne IoT Hub North,LEO,IoT,GS-LONDON-01,B.Grayson,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,VHF,CCSDS,147.034,11.82,3.6e-09,84.4,57050224,13.0,Clear,True,False,Pending investigation,0
WTE-LOG-04930,2024-04-06 02:48:47,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-TELAVIV-01,R.Drake,ERR-PROP-001,Thruster valve stuck open,Propulsión,CRITICAL,Optical,TM/TC,193555.384,27.49,9.7e-05,88.4,39062643,2.0,Fog,True,True,Encryption keys rotated,2211
WTE-LOG-04931,2023-10-01 02:54:23,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-LONDON-01,N.Romanov,ERR-TX-004,Modulation index out of range,Transmisor,LOW,Ku-Band,AOS,14132.389,14.56,9.6e-08,76.0,21355361,15.0,Clear,False,True,Rebooted subsystem — nominal restored,2223
WTE-LOG-04932,2022-02-03 22:30:53,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SINGAPORE-01,N.Romanov,ERR-ANT-001,Antenna pointing loss,Antena,CRITICAL,X-Band,TCP/IP-over-CCSDS,8108.151,0.0,0.0068,57.7,10706628,15.0,Clear,True,False,Pending investigation,0
WTE-LOG-04933,2024-06-19 21:03:00,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TORONTO-01,B.Wayne,ERR-SEC-003,Certificate validation failed,Seguridad,HIGH,Optical,AOS,193687.349,26.25,0.0039,87.9,44654935,0.0,Fog,True,True,Thermal purge executed,2812
WTE-LOG-04934,2023-01-16 06:57:55,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-TELAVIV-01,O.Queen,ERR-SEC-001,Unauthorized access attempt detected,Seguridad,CRITICAL,VHF,DVB-S2,140.292,20.69,3.5e-09,29.1,22680350,10.0,Stormy,True,True,Encryption keys rotated,1079
WTE-LOG-04935,2022-02-10 04:07:32,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,T.Fox,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,UHF,TM/TC,389.738,0.0,1.8e-08,-999.0,54672978,14.0,Clear,True,False,Pending investigation,0
WTE-LOG-04936,2023-01-02 06:28:47,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SILICON-01,L.McGinnis,ERR-TCS-003,Radiator blockage suspected,Térmico,LOW,Ku-Band,SpacePacket,14144.806,14.06,3e-07,19.2,82034150,5.0,Clear,False,True,Antenna calibration sequence executed,2620
WTE-LOG-04937,2023-06-09 10:47:52,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-GOTHAM-01,C.Danvers,ERR-TX-004,Modulation index out of range,Transmisor,LOW,Ka-Band,SpacePacket,26593.843,15.8,3.4e-09,45.3,35829720,7.0,Clear,False,True,Encryption keys rotated,2554
WTE-LOG-04938,2024-04-24 02:59:00,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,T.Stark,ERR-OBC-004,EDAC correction overflow,OBC,MEDIUM,S-Band,SpacePacket,2089.777,28.26,4.6e-07,33.4,65395112,11.0,Clear,False,False,Pending investigation,0
WTE-LOG-04939,2024-08-13 02:49:54,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-SILICON-01,P.Parker,ERR-NET-003,Handover failure between ground stations,Red ISL,HIGH,Ku-Band,TM/TC,14060.865,26.26,0.00058,39.2,33270992,0.0,Rain,True,False,Pending investigation,0
WTE-LOG-04940,2023-04-22 13:49:50,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-SYDNEY-01,B.Grayson,ERR-ADCS-001,Attitude determination error > 0.5 deg,ADCS,CRITICAL,X-Band,SpacePacket,8145.726,14.85,0.00026,27.6,27154134,6.0,Snow,True,False,Pending investigation,0
WTE-LOG-04941,2022-04-12 18:38:57,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SILICON-01,C.Danvers,ERR-RX-003,Bit error rate > 1e-6,Receptor,CRITICAL,X-Band,AOS,8182.035,22.8,0.00051,89.3,13243613,0.0,Stormy,True,True,SEU scrubbing routine triggered,1040
WTE-LOG-04942,2023-12-27 10:12:38,WTE-SAT-009  ,Wayne Sentinel Echo,MEO,Seguridad,GS-SILICON-01,B.Banner,ERR-OBC-002,Memory single event upset (SEU),OBC,HIGH,UHF,SpacePacket,327.723,23.27,9.1e-08,72.1,65383996,5.0,Fog,True,True,Power cycle completed successfully,1757
WTE-LOG-04943,2024-01-04 07:08:55,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-DUBAI-01,T.Stark,ERR-TCS-001,Thermal control system out of bounds,Térmico,HIGH,Ku-Band,CCSDS,14482.587,16.9,7.9e-07,89.5,76170881,6.0,Cloudy,True,True,Antenna calibration sequence executed,2455
WTE-LOG-04944,2025-02-09 00:49:25,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-SYDNEY-01,O.Queen,ERR-ANT-003,Mechanical gimbal fault,Antena,HIGH,Ku-Band,SpacePacket,14307.358,11.71,5.4e-07,13.2,45953665,9.0,Stormy,True,True,Manual command override applied,271
WTE-LOG-04945,2024-12-13 00:17:37,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-GOTHAM-01,S.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,S-Band,DVB-S2,2044.561,18.77,5e-09,12.2,49873267,10.0,Snow,True,True,Watchdog timer reset — system recovered,1261
WTE-LOG-04946,2023-12-08 06:58:30,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-DUBAI-01,N.Romanov,ERR-ADCS-003,Star tracker blinded — solar proximity,ADCS,HIGH,S-Band,AOS,2046.771,14.68,0.0054,68.3,7797609,7.0,Clear,False,True,Watchdog timer reset — system recovered,640
WTE-LOG-04947,2022-02-16 10:21:37,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-GOTHAM-01,P.Parker,ERR-RX-004,Doppler correction error,Receptor,LOW,Optical,DVB-S2,193483.627,14.98,0.0057,53.6,74493426,14.0,Rain,False,True,Power cycle completed successfully,248
WTE-LOG-04948,2024-09-12 17:56:46,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SILICON-01,B.Wayne,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,X-Band,CCSDS,8270.185,20.7,2.1e-09,25.1,2054817,1.0,Clear,True,True,Pending L3 review,2590
WTE-LOG-04949,2022-07-01 00:13:14,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-GOTHAM-01,O.Queen,ERR-CMD-001,Command authentication failure,Comando,CRITICAL,UHF,SpacePacket,389.553,19.77,8.7e-05,47.9,83272961,14.0,Snow,True,True,Solar array reoriented,516
WTE-LOG-04950,2022-03-19 13:10:27,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-SILICON-01,P.Parker,ERR-CMD-002,Uplink packet loss,Comando,HIGH,Ku-Band,DVB-S2,14311.793,13.67,7e-09,11.5,42006261,8.0,Rain,True,True,Watchdog timer reset — system recovered,424
WTE-LOG-04951,2023-05-10 00:47:00,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-SILICON-01,T.Fox,ERR-NET-001,Inter-satellite link packet drop > 5%,Red ISL,HIGH,S-Band,CCSDS,2068.747,19.0,6.7e-05,30.2,21905721,2.0,Clear,True,True,Escalated to L2 engineering team,34
WTE-LOG-04952,2024-03-04 10:24:25,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-SILICON-01,N.Romanov,ERR-CMD-002,Uplink packet loss,Comando,HIGH,Ku-Band,TCP/IP-over-CCSDS,14055.332,16.62,0.00033,45.7,15293036,2.0,Fog,True,True,Pending L3 review,931
WTE-LOG-04953,2023-06-23 23:06:17,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-GOTHAM-01,C.Danvers,ERR-OBC-001,On-board computer watchdog reset,OBC,CRITICAL,X-Band,TM/TC,8206.995,22.31,1.7e-08,60.3,31497914,15.0,Clear,True,True,Reaction wheel speed adjusted,38
WTE-LOG-04954,2025-02-11 18:58:48,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-SINGAPORE-01,B.Grayson,ERR-RX-003,Bit error rate > 1e-6,Receptor,CRITICAL,X-Band,CCSDS,8226.997,15.34,5.8e-07,30.0,11892807,6.0,Rain,True,True,Pending L3 review,1558
WTE-LOG-04955,2024-11-23 01:02:35,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-DUBAI-01,B.Grayson,ERR-TCS-001,Thermal control system out of bounds,Térmico,HIGH,S-Band,CCSDS,2064.076,7.8,3.2e-05,25.3,12252010,5.0,Clear,True,True,Reaction wheel speed adjusted,2704
WTE-LOG-04956,2024-01-16 07:49:25,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-TORONTO-01,L.Fox.Jr,ERR-ANT-001,Antenna pointing loss,Antena,CRITICAL,Ku-Band,DVB-S2,14216.233,25.73,0.0078,51.0,11671108,7.0,Fog,True,True,Ground patch uploaded and applied,2547
WTE-LOG-04957,2023-09-14 08:09:28,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-LONDON-01,L.Fox.Jr,ERR-SEC-003,Certificate validation failed,Seguridad,HIGH,VHF,TCP/IP-over-CCSDS,159.787,0.0,0.00082,67.1,16271827,8.0,Clear,True,False,Pending investigation,0
WTE-LOG-04958,2023-01-20 14:51:34,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-LONDON-01,S.Wayne,ERR-PWR-001,Solar panel output degradation,Energía,HIGH,S-Band,CCSDS,2066.225,17.39,7.4e-05,87.1,1966322,14.0,Clear,True,True,Ground patch uploaded and applied,1169
WTE-LOG-04959,2022-03-26 21:59:16,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-GOTHAM-02,O.Queen,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,Ku-Band,TCP/IP-over-CCSDS,14297.377,22.53,8.1e-06,66.1,73357000,3.0,Cloudy,True,True,Monitoring — no immediate action required,1336
WTE-LOG-04960,2024-04-19 21:30:49,WTE-SAT-012,Wayne IoT Hub East,MEO,IoT,GS-TORONTO-01,B.Banner,ERR-RX-004,Doppler correction error,Receptor,LOW,S-Band,DVB-S2,2109.344,22.02,4.1e-08,11.0,45602632,2.0,Clear,False,True,Adjusted frequency offset manually,1829
WTE-LOG-04961,2024-11-08 20:17:26,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-02,S.Wayne,ERR-TLM-002,Housekeeping data gap,Telemetría,MEDIUM,Ka-Band,TM/TC,26898.405,19.94,7e-05,62.4,19025806,2.0,Clear,False,True,Monitoring — no immediate action required,2041
WTE-LOG-04962,2022-07-27 19:16:18,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-TELAVIV-01,C.Danvers,ERR-PWR-003,Power bus undervoltage,Energía,CRITICAL,Optical,TCP/IP-over-CCSDS,193419.005,18.03,1.2e-09,8.7,63998037,14.0,Stormy,True,True,Power cycle completed successfully,2704
WTE-LOG-04963,2022-03-30 14:57:16,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-SILICON-01,B.Grayson,ERR-PWR-004,Peak power tracker fault,Energía,LOW,Ka-Band,SpacePacket,26820.512,21.74,1.9e-07,26.2,38095449,14.0,Clear,False,True,Rebooted subsystem — nominal restored,719
WTE-LOG-04964,2022-05-25 02:36:44,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-TELAVIV-01,O.Queen,ERR-CMD-001,Command authentication failure,Comando,CRITICAL,VHF,SpacePacket,149.345,28.84,9.6e-09,7.4,84920384,9.0,Rain,True,True,Pending L3 review,292
WTE-LOG-04965,2023-01-20 21:18:12,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-DUBAI-01,S.Wayne,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,X-Band,SpacePacket,8201.478,10.67,0.00033,37.4,83833724,12.0,Stormy,True,False,Pending investigation,0
WTE-LOG-04966,2023-08-31 05:40:41,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SILICON-01,V.Stone,ERR-CMD-002,Uplink packet loss,Comando,HIGH,X-Band,TM/TC,8242.118,16.22,6.3e-07,59.9,11357406,14.0,Fog,True,True,Propulsion inhibit commanded,2370
WTE-LOG-04967,2024-02-13 20:26:55,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-DUBAI-01,L.Fox.Jr,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,X-Band,CCSDS,8379.929,12.56,7.4e-08,81.7,29298461,9.0,Clear,True,True,Watchdog timer reset — system recovered,189
WTE-LOG-04968,2024-03-12 20:02:39,WTE-SAT-001,WayneTech Relay Alpha,LEO,Relay,GS-SYDNEY-01,B.Banner,ERR-PWR-004,Peak power tracker fault,Energía,MEDIUM,Optical,SpacePacket,193492.804,0.0,6e-09,21.8,37230553,11.0,Clear,False,True,Escalated to L2 engineering team,2753
WTE-LOG-04969,2022-12-21 22:36:42,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-TORONTO-01,B.Grayson,ERR-TLM-002,Housekeeping data gap,Telemetría,MEDIUM,S-Band,SpacePacket,2117.198,13.7,8e-08,28.4,33010437,5.0,Clear,False,True,Ground patch uploaded and applied,2747
WTE-LOG-04970,2025-01-09 13:56:30,WTE-SAT-008,Wayne Sentinel Prime,GEO,Seguridad,GS-GOTHAM-02,C.Danvers,ERR-RX-001,Receiver desensitization detected,Receptor,LOW,VHF,AOS,169.117,22.26,2.8e-08,21.3,6596552,5.0,Stormy,True,True,Power cycle completed successfully,1931
WTE-LOG-04971,2025-01-28 00:11:14,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-SYDNEY-01,C.Danvers,ERR-TX-002,Power amplifier overheat,Transmisor,HIGH,VHF,TM/TC,144.898,12.4,5.6e-08,-999.0,5986344,6.0,Rain,True,False,Pending investigation,0
WTE-LOG-04972,2024-02-17 04:18:29,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-GOTHAM-01,L.McGinnis,ERR-ADCS-002,Reaction wheel desaturation required,ADCS,LOW,Ka-Band,TM/TC,26687.057,18.11,0.0021,21.3,42310586,13.0,Snow,True,False,Pending investigation,0
WTE-LOG-04973,2025-03-26 17:29:32,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-LONDON-01,O.Queen,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,S-Band,CCSDS,2073.713,23.63,0.0056,78.7,73211834,10.0,Cloudy,True,False,Pending investigation,0
WTE-LOG-04974,2024-05-17 10:56:16,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-TELAVIV-01,T.Stark,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,VHF,AOS,153.221,17.96,8.1e-08,18.9,68185633,13.0,Fog,True,False,Pending investigation,0
WTE-LOG-04975,2022-01-12 22:31:15,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-GOTHAM-01,T.Fox,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Optical,AOS,193549.376,21.96,0.0073,75.5,78432111,11.0,Snow,True,False,Pending investigation,0
WTE-LOG-04976,2024-05-27 03:06:26,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-TORONTO-01,L.McGinnis,ERR-TLM-003,Timestamp synchronization error,Telemetría,MEDIUM,Optical,CCSDS,193720.085,15.76,2.2e-05,23.1,17335230,4.0,Snow,False,True,Propulsion inhibit commanded,1193
WTE-LOG-04977,2022-02-19 08:48:26,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-TELAVIV-01,V.Stone,ERR-SEC-002,Encryption key expiry warning,Seguridad,MEDIUM,UHF,CCSDS,310.525,22.78,0.00017,54.8,2226992,15.0,Clear,True,False,Pending investigation,0
WTE-LOG-04978,2022-07-20 11:27:06,WTE-SAT-014,Project Oracle Node B,LEO,Datos,GS-SINGAPORE-01,T.Fox,ERR-NET-002,Routing table inconsistency,Red ISL,MEDIUM,Optical,TM/TC,193525.818,10.49,0.0098,55.7,11222519,6.0,Clear,True,True,Propulsion inhibit commanded,1096
WTE-LOG-04979,2024-02-06 18:10:42,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-SILICON-01,S.Wayne,ERR-SEC-003,Certificate validation failed,Seguridad,HIGH,X-Band,AOS,8151.269,17.72,0.0027,28.6,29581189,8.0,Cloudy,True,True,Reaction wheel speed adjusted,1478
WTE-LOG-04980,2024-08-27 18:04:33,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-GOTHAM-02,R.Drake,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,Optical,CCSDS,193557.54,19.77,1.1e-07,9.5,80232109,1.0,Rain,True,True,Propulsion inhibit commanded,1408
WTE-LOG-04981,2023-08-06 14:31:00,WTE-SAT-015,WTE Deep Space Probe I,HEO,Investigación,GS-LONDON-01,T.Fox,ERR-CMD-003,Command timeout — no ACK received,Comando,MEDIUM,UHF,CCSDS,379.755,15.47,3.6e-08,85.0,60083396,0.0,Cloudy,True,True,Propulsion inhibit commanded,351
WTE-LOG-04982,2024-04-02 21:59:52,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SILICON-01,S.Wayne,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,Optical,CCSDS,193676.518,7.09,6.5e-07,56.0,31168639,8.0,Clear,True,True,Ground patch uploaded and applied,1976
WTE-LOG-04983,2022-08-27 13:20:44,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-LONDON-01,L.Fox.Jr,ERR-TX-004,Modulation index out of range,Transmisor,LOW,Ku-Band,TM/TC,14064.436,22.09,6.4e-07,20.7,52890056,15.0,Clear,False,True,Encryption keys rotated,1658
WTE-LOG-04984,2023-12-26 20:24:46,WTE-SAT-013,Project Oracle Node A,LEO,Datos,GS-GOTHAM-01,L.McGinnis,ERR-OBC-003,Software exception — unhandled interrupt,OBC,HIGH,VHF,TCP/IP-over-CCSDS,146.626,13.53,0.00065,77.7,80502594,0.0,Clear,True,True,Escalated to L2 engineering team,1493
WTE-LOG-04985,2023-07-31 08:10:09,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-SYDNEY-01,B.Wayne,ERR-ANT-004,Antenna array element failure,Antena,HIGH,S-Band,DVB-S2,2039.297,10.89,8e-06,16.9,36703697,2.0,Fog,True,False,Pending investigation,0
WTE-LOG-04986,2024-06-20 20:00:46,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-GOTHAM-02,T.Stark,ERR-CMD-001,Command authentication failure,Comando,CRITICAL,Ka-Band,AOS,26614.236,16.27,3.2e-07,13.0,34614368,4.0,Cloudy,True,True,Ground patch uploaded and applied,591
WTE-LOG-04987,2022-06-10 21:49:49,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-SYDNEY-01,C.Danvers,ERR-CMD-004,Invalid command sequence,Comando,LOW,Optical,TM/TC,193635.396,25.77,1.2e-08,73.9,20227022,2.0,Clear,False,True,Thermal purge executed,726
WTE-LOG-04988,2023-01-23 05:47:46,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-SINGAPORE-01,B.Wayne,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,S-Band,CCSDS,2114.243,16.64,3e-09,72.6,52174453,2.0,Stormy,True,False,Pending investigation,0
WTE-LOG-04989,2024-09-02 06:50:49,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-SYDNEY-01,D.Pennyworth,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,X-Band,TM/TC,8394.924,24.32,2.6e-08,74.9,50860958,4.0,Clear,False,True,Ground patch uploaded and applied,702
WTE-LOG-04990,2022-12-19 09:22:36,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-SINGAPORE-01,R.Drake,ERR-ADCS-003,Star tracker blinded — solar proximity,ADCS,HIGH,S-Band,TCP/IP-over-CCSDS,2029.844,13.22,7e-08,60.6,45100233,10.0,Fog,False,False,Pending investigation,0
WTE-LOG-04991,2024-08-06 15:35:58,WTE-SAT-005,Oracle Eye I,GEO,Observación,GS-GOTHAM-02,L.McGinnis,ERR-RX-001,Receiver desensitization detected,Receptor,HIGH,Optical,CCSDS,193650.795,20.58,7e-09,36.3,59723192,8.0,Rain,True,False,Pending investigation,0
WTE-LOG-04992,2022-08-21 05:33:02,WTE-SAT-004,WayneTech Relay Delta,MEO,Relay,GS-DUBAI-01,D.Pennyworth,ERR-TX-003,Carrier frequency drift,Transmisor,MEDIUM,X-Band,CCSDS,8190.415,25.48,0.0087,39.5,41299040,5.0,Fog,False,True,Solar array reoriented,1743
WTE-LOG-04993,2024-08-08 14:23:18,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-GOTHAM-02,L.Fox.Jr,ERR-SEC-002,Encryption key expiry warning,Seguridad,MEDIUM,Optical,CCSDS,193631.088,7.68,0.0075,36.8,76839279,14.0,Snow,True,False,Pending investigation,0
WTE-LOG-04994,2023-08-03 00:04:36,WTE-SAT-007,Oracle Eye III,LEO,Observación,GS-SILICON-01,N.Romanov,ERR-PWR-002,Battery cell imbalance,Energía,MEDIUM,UHF,CCSDS,344.147,20.6,9.5e-07,83.4,20339899,6.0,Fog,True,True,Escalated to L2 engineering team,604
WTE-LOG-04995,2022-09-21 10:04:01,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-DUBAI-01,D.Pennyworth,ERR-ADCS-002,Reaction wheel desaturation required,ADCS,MEDIUM,VHF,CCSDS,172.04,12.07,0.00087,18.0,64365733,6.0,Rain,True,True,Manual command override applied,1980
WTE-LOG-04996,2023-03-25 14:51:22,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-DUBAI-01,R.Drake,ERR-TX-001,Signal loss > threshold,Transmisor,CRITICAL,Optical,TCP/IP-over-CCSDS,193625.623,9.47,3.2e-07,77.4,12734246,3.0,Clear,True,True,Thermal purge executed,1765
WTE-LOG-04997,2023-08-16 15:15:59,WTE-SAT-011,Wayne IoT Hub South,LEO,IoT,GS-SYDNEY-01,B.Grayson,ERR-RX-002,AGC lock failure,Receptor,MEDIUM,UHF,DVB-S2,392.243,16.6,7.1e-07,38.2,10355983,7.0,Clear,True,True,Escalated to L2 engineering team,2114
WTE-LOG-04998,2023-05-21 21:11:14,WTE-SAT-003,WayneTech Relay Gamma,LEO,Relay,GS-SILICON-01,B.Banner,ERR-PROP-002,Propellant pressure low,Propulsión,HIGH,VHF,DVB-S2,159.895,7.59,2.4e-05,32.9,23982601,6.0,Stormy,True,False,Pending investigation,0
WTE-LOG-04999,2023-06-02 14:13:30,WTE-SAT-002,WayneTech Relay Beta,LEO,Relay,GS-TORONTO-01,R.Drake,ERR-CMD-002,Uplink packet loss,Comando,HIGH,S-Band,AOS,2051.859,9.7,0.00086,75.2,85819198,14.0,Rain,True,True,Antenna calibration sequence executed,1237
WTE-LOG-05000,2024-10-22 16:27:46,WTE-SAT-009,Wayne Sentinel Echo,MEO,Seguridad,GS-DUBAI-01,B.Wayne,ERR-TLM-003,Timestamp synchronization error,Telemetría,MEDIUM,Ka-Band,CCSDS,26872.243,12.34,5.8e-05,29.6,51153036,3.0,Rain,False,False,Pending investigation,0
WTE-LOG-05001,2024-10-11 12:35:37,WTE-SAT-006,Oracle Eye II,GEO,Observación,GS-TELAVIV-01GS-TELAVIV-01,T.Stark,ERR-ANT-001,Antenna pointing loss,Antena,CRITICAL,VHF,AOS,138.048,20.89,0.00096,60.6,27162268,4.0,Clear,True,True,Antenna calibration sequence executed,924
WTE-LOG-05002,2023-07-15 08:37:10,WTE-SAT-010,Wayne IoT Hub North,LEO,IoT,GS-LONDON-01,B.Wayne,ERR-TLM-004,Packet sequence counter mismatch,Telemetría,MEDIUM,VHF,AOS,138.364,6.9,9.7e-07,42.7,22960341,4.0,Clear,True,True,Thermal purge executed,282
